AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202102,0251VDE01000,1,422416,2.84,104.15,79161,938,20210301083043
202102,0251VDE01200,1,408461,2.87,101.46,79223,881,20210301083043
202102,0251VDE01300,1,408078,2.88,101.16,79849,259,20210301083043
202102,0251VDE01400,1,407498,3.20,98.23,79787,323,20210301083043
202102,0251VDE01600,1,456465,2.86,99.92,78584,1165,20210301083043
202102,0251VDE01800,1,458124,3.00,100.95,79142,746,20210301083043
202102,0251VDE02000,1,407648,2.86,98.17,79269,835,20210301083043
202102,0251VDE02200,1,408193,2.80,102.66,79872,237,20210301083043
202102,0251VDE02300,1,357187,1.88,102.09,78574,1532,20210301083043
202102,0251VDE02500,1,377365,2.78,96.64,79202,897,20210301083043
202102,0251VDE02700,1,374969,2.52,97.94,79862,229,20210301083043
202102,0251VDE02900,1,368817,2.84,99.10,77860,1218,20210301083043
202102,0251VDE03100,1,387452,2.60,98.32,79219,879,20210301083043
202102,0251VDE03300,1,389647,2.79,100.88,79238,862,20210301083043
202102,0251VDE03500,1,439229,2.83,100.75,79834,210,20210301083043
202102,0251VDE03700,1,389718,2.86,99.77,79840,264,20210301083043
202102,0251VDE03900,1,389337,2.71,104.32,79851,250,20210301083043
202102,0251VDE04100,1,389657,2.68,105.94,79085,979,20210301083043
202102,0251VDE04300,1,436857,3.17,93.92,79257,844,20210301083043
202102,0251VDE04500,1,431294,3.33,95.32,79830,280,20210301083043
202102,0251VDE04600,1,486881,3.20,93.08,78652,1124,20210301083043
202102,0251VDE04800,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0251VDE04900,1,437602,3.31,91.59,79274,827,20210301083043
202102,0251VDE05100,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0251VDE05300,1,519903,3.55,97.71,79349,751,20210301083043
202102,0251VDE05400,1,564930,3.55,97.48,78773,1002,20210301083043
202102,0251VDE05600,1,519431,3.57,96.52,79873,230,20210301083043
202102,0251VDE05700,1,515309,6.51,98.99,79819,267,20210301083043
202102,0251VDE05800,1,519239,3.54,96.39,79297,808,20210301083043
202102,0251VDE06000,1,367246,2.51,99.20,79229,879,20210301083043
202102,0251VDE06200,1,367102,2.37,100.69,79200,900,20210301083043
202102,0251VDE06400,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0251VDE06500,1,405569,2.00,102.30,78848,1261,20210301083043
202102,0251VDE06700,1,619837,2.67,92.22,78867,413,20210301083043
202102,0251VDE07000,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0251VDE07100,1,331695,1.83,89.48,79592,517,20210301083043
202102,0251VDE07300,1,1311514,10.35,74.24,77658,2445,20210301083043
202102,0251VDE07400,1,1306621,11.18,72.49,79830,275,20210301083043
202102,0251VDE07600,1,1073537,7.41,84.61,79580,527,20210301083043
202102,0251VDE07800,1,1262973,14.88,71.35,79606,433,20210301083043
202102,0251VDE08000,1,1164945,7.26,81.92,78118,1975,20210301083043
202102,0251VDE08200,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0251VDE08300,1,490258,2.16,100.82,78246,1863,20210301083043
202102,0251VDE08400,1,501271,4.91,91.47,79628,467,20210301083043
202102,0251VDE08500,1,582695,3.97,86.69,77680,2414,20210301083043
202102,0251VDE08701,1,588813,4.32,92.89,79156,943,20210301083043
202102,0251VDE08704,1,584983,4.38,93.12,79840,262,20210301083043
202102,0251VDE08706,1,588494,3.96,97.44,79260,841,20210301083043
202102,0251VDE09200,1,555643,7.21,92.65,78212,189,20210301083043
202102,0251VDE09300,1,402650,2.25,104.53,79351,759,20210301083043
202102,0251VDE09500,1,497886,2.41,102.83,79840,269,20210301083043
202102,0251VDE09700,1,497772,2.67,93.68,79877,232,20210301083043
202102,0251VDE09800,1,499173,3.54,100.62,79904,206,20210301083043
202102,0251VDE10000,1,487747,3.00,99.14,79898,212,20210301083043
202102,0251VDE10200,1,496684,2.90,96.81,79892,218,20210301083043
202102,0251VDE10400,1,480964,2.88,101.24,79001,1070,20210301083043
202102,0251VDE10700,1,397913,2.90,101.39,79930,121,20210301083043
202102,0251VDE10800,1,484154,2.25,103.90,79922,129,20210301083043
202102,0251VDE10900,1,431639,5.38,98.08,79562,489,20210301083043
202102,0251VDE11200,1,379054,2.77,104.15,79736,139,20210301083043
202102,0251VDE11400,1,491938,3.09,108.60,79385,147,20210301083043
202102,0251VDE11500,1,449696,3.30,111.35,79748,108,20210301083043
202102,0251VDE11600,1,456767,3.82,82.98,79964,88,20210301083043
