"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202112","0101VDE05851","1","-1","-1.00","-1.00","49317","34480","20220101083040"
"202112","0101VDE05900","1","221577","1.53","103.77","88585","692","20220101083040"
"202112","0101VDE05901","1","222879","2.00","100.92","89212","68","20220101083040"
"202112","0101VDE05906","1","222791","2.05","98.38","88222","1001","20220101083040"
"202112","0101VDE05950","1","-1","-1.00","-1.00","38942","32544","20220101083040"
"202112","0101VDE06000","1","353377","2.63","102.38","87762","850","20220101083040"
"202112","0101VDE06100","1","351036","2.51","98.08","89240","40","20220101083040"
"202112","0101VDE06200","1","355557","2.43","102.99","89236","44","20220101083040"
"202112","0101VDE06400","1","355118","2.35","104.80","89240","40","20220101083040"
"202112","0101VDE06401","1","353865","2.52","101.31","89231","49","20220101083040"
"202112","0101VDE06405","1","353188","2.56","100.11","89224","56","20220101083040"
"202112","0101VDE06500","1","346317","2.55","98.29","87917","1363","20220101083040"
"202112","0101VDE06700","1","16974","2.59","100.33","3783","25","20220101083040"
"202112","0101VDE06800","1","307886","2.36","99.24","87871","1375","20220101083040"
"202112","0101VDE06810","1","15636","1.80","116.59","51377","32173","20220101083040"
"202112","0101VDE06850","1","-1","-1.00","-1.00","63935","22639","20220101083040"
"202112","0101VDE06900","1","287465","2.19","100.36","88384","872","20220101083040"
"202112","0101VDE06910","1","14024","38.33","108.92","43855","36090","20220101083040"
"202112","0101VDE07000","1","398110","2.48","99.58","87759","1416","20220101083040"
"202112","0101VDE07200","1","392160","2.71","98.86","88493","760","20220101083040"
"202112","0101VDE07202","1","293027","2.27","100.96","88433","837","20220101083040"
"202112","0101VDE07203","1","292172","2.38","97.07","87953","1075","20220101083040"
"202112","0101VDS00100","1","171077","1.23","103.46","87357","1919","20220101083040"
"202112","0101VDS00120","1","-1","-1.00","-1.00","19606","13145","20220101083040"
"202112","0101VDS00121","1","-1","-1.00","-1.00","29696","9619","20220101083040"
"202112","0101VDS00200","1","201561","1.69","105.27","89118","162","20220101083040"
"202112","0101VDS00300","1","204865","1.33","106.19","89236","44","20220101083040"
"202112","0101VDS00400","1","206054","1.42","104.47","87872","1406","20220101083040"
"202112","0101VDS00600","1","168632","1.65","91.65","86352","2927","20220101083040"
"202112","0101VDS00610","1","9276","2.77","95.92","66214","20571","20220101083040"
"202112","0101VDS00800","1","173839","1.35","104.48","88081","1195","20220101083040"
"202112","0101VDS01000","1","169758","1.28","115.84","89173","107","20220101083040"
"202112","0101VDS01200","1","172011","1.33","108.52","89241","39","20220101083040"
"202112","0101VDS01400","1","174010","1.25","108.14","89252","28","20220101083040"
"202112","0101VDS01600","1","173306","1.34","111.17","89243","37","20220101083040"
"202112","0101VDS01800","1","174120","1.50","91.07","89215","65","20220101083040"
"202112","0101VDS01900","1","173656","1.33","102.88","88325","955","20220101083040"
"202112","0101VDS02040","1","60","0.51","127.00","50466","32541","20220101083040"
"202112","0101VDS02041","1","45","1.65","127.00","60292","26133","20220101083040"
"202112","0101VDS02100","1","146588","1.52","98.56","88071","1201","20220101083040"
"202112","0101VDS02300","1","146584","1.35","102.47","89205","75","20220101083040"
"202112","0101VDS02500","1","143635","1.31","106.53","89237","43","20220101083040"
"202112","0101VDS02501","1","146879","1.25","102.99","89240","40","20220101083040"
"202112","0101VDS02505","1","145719","1.27","102.54","89237","43","20220101083040"
"202112","0101VDS02700","1","145109","1.33","102.73","89239","41","20220101083040"
"202112","0101VDS02703","1","146059","1.27","102.71","89240","40","20220101083040"
"202112","0101VDS02900","1","146449","1.27","105.63","89238","42","20220101083040"
"202112","0101VDS03100","1","143202","1.36","103.72","89169","111","20220101083040"
"202112","0101VDS03200","1","145082","1.30","105.99","86716","2562","20220101083040"
"202112","0101VDS03230","1","0","0.00","0.00","72036","15578","20220101083040"
"202112","0101VDS03231","1","139","5.15","117.75","63601","23113","20220101083040"
"202112","0101VDS03400","1","163063","1.71","105.94","88200","1076","20220101083040"
"202112","0101VDS03600","1","162004","1.78","94.46","89183","77","20220101083040"
"202112","0101VDS03800","1","162066","1.70","98.92","89193","68","20220101083040"
"202112","0101VDS03802","1","161214","1.77","95.62","89229","51","20220101083040"
"202112","0101VDS03806","1","161487","1.82","91.89","89195","66","20220101083040"
"202112","0101VDS03900","1","161964","1.75","92.67","89228","52","20220101083040"
"202112","0101VDS03902","1","161331","1.77","95.41","89225","55","20220101083040"
"202112","0101VDS03903","1","161523","1.85","91.30","89218","62","20220101083040"
"202112","0101VDS04000","1","168641","1.97","98.58","89104","153","20220101083040"
"202112","0101VDS04100","1","181375","1.75","102.47","80910","2480","20220101083040"
"202112","0101VDS04200","1","174360","1.65","102.97","88282","657","20220101083040"
"202112","0101VDS04300","1","202131","1.63","103.78","81130","2212","20220101083040"
"202112","0101VDS04500","1","152481","1.59","106.81","87742","1042","20220101083040"
"202112","0101VDS04700","1","150838","1.66","99.90","88136","1111","20220101083040"
"202112","0101VDS04750","1","-1","-1.00","-1.00","33927","32841","20220101083040"
"202112","0101VDS04900","1","201136","1.82","100.79","88249","1005","20220101083040"
"202112","0101VDS05000","1","275636","2.28","100.04","88599","679","20220101083040"
"202112","0101VDS05100","1","315698","2.25","99.77","89046","210","20220101083040"
"202112","0101VDS05200","1","275076","2.21","98.32","89218","62","20220101083040"
"202112","0101VDS05400","1","276926","2.15","103.66","89052","228","20220101083040"
"202112","0101VDS05502","1","273793","2.36","96.71","89204","66","20220101083040"
"202112","0101VDS05506","1","274165","2.25","98.64","89217","63","20220101083040"
"202112","0101VDS05508","1","273840","2.21","100.03","89206","74","20220101083040"
"202112","0101VDS05512","1","274026","2.26","100.24","89221","59","20220101083040"
"202112","0101VDS05600","1","275446","2.40","94.61","89181","89","20220101083040"
"202112","0101VDS05800","1","208221","1.86","103.83","88045","1217","20220101083040"
"202112","0101VDS05850","1","-1","-1.00","-1.00","56339","29471","20220101083040"
"202112","0101VDS05851","1","-1","-1.00","-1.00","71689","15902","20220101083040"
"202112","0101VDS05900","1","226242","1.56","101.37","88425","855","20220101083040"
"202112","0101VDS05902","1","228305","1.97","101.63","89207","73","20220101083040"
"202112","0101VDS05905","1","228230","1.94","102.25","88234","1046","20220101083040"
"202112","0101VDS05950","1","-1","-1.00","-1.00","33063","38612","20220101083040"
"202112","0101VDS06000","1","367283","2.70","95.06","88044","777","20220101083040"
"202112","0101VDS06100","1","368464","2.53","98.00","89239","41","20220101083040"
"202112","0101VDS06200","1","371563","2.54","101.70","89177","65","20220101083040"
"202112","0101VDS06400","1","371806","2.48","103.73","89211","51","20220101083040"
"202112","0101VDS06402","1","368346","2.50","99.99","89175","59","20220101083040"
"202112","0101VDS06406","1","369232","2.52","102.41","89191","68","20220101083040"
"202112","0101VDS06500","1","374339","3.06","88.02","88299","981","20220101083040"
"202112","0101VDS06700","1","17106","2.35","100.47","3774","34","20220101083040"
"202112","0101VDS06800","1","300829","2.24","103.10","88177","1078","20220101083040"
"202112","0101VDS06810","1","18286","1.96","116.16","54768","31129","20220101083040"
"202112","0101VDS06850","1","-1","-1.00","-1.00","47665","34682","20220101083040"
"202112","0101VDS06900","1","299008","2.36","96.97","88280","1000","20220101083040"
"202112","0101VDS07000","1","418771","2.62","98.44","87473","1626","20220101083040"
"202112","0101VDS07200","1","414014","2.81","99.65","88358","852","20220101083040"
"202112","0101VDS07201","1","307813","2.31","101.74","88063","1079","20220101083040"
"202112","0101VDS07204","1","306890","2.44","94.65","87846","1151","20220101083040"
"202112","0105VDE00100","1","138494","3.04","81.24","35329","0","20220101083040"
"202112","0105VDE00200","1","137988","2.85","86.63","35676","0","20220101083040"
"202112","0105VDE00300","1","137978","2.78","88.18","35947","0","20220101083040"
"202112","0105VDE00400","1","138327","2.75","88.89","36087","0","20220101083040"
"202112","0105VDE00500","1","137850","2.73","88.25","36325","0","20220101083040"
"202112","0105VDE00600","1","140660","2.72","86.65","36535","0","20220101083040"
"202112","0105VDE00700","1","477938","4.86","76.99","64984","0","20220101083040"
"202112","0105VDE00800","1","477722","4.36","86.19","65021","0","20220101083040"
"202112","0105VDE00900","1","477526","4.09","89.53","65107","0","20220101083040"
"202112","0105VDE01000","1","477428","4.08","91.00","65216","0","20220101083040"
"202112","0105VDE01100","1","478465","4.00","90.34","65396","0","20220101083040"
"202112","0105VDE01200","1","477276","4.10","90.08","65210","0","20220101083040"
"202112","0105VDE01300","1","477272","4.11","89.62","65219","0","20220101083040"
"202112","0105VDE01400","1","477627","4.12","89.46","64935","0","20220101083040"
"202112","0105VDE01500","1","477312","4.15","88.37","64559","0","20220101083040"
"202112","0105VDE01600","1","318692","3.35","89.61","57775","0","20220101083040"
"202112","0105VDE01700","1","318515","3.30","91.85","57662","0","20220101083040"
"202112","0105VDE01800","1","318674","3.20","94.36","57532","0","20220101083040"
"202112","0105VDE01900","1","318146","3.22","93.41","57200","0","20220101083040"
"202112","0105VDE02000","1","4552","81.47","5.06","363","0","20220101083040"
"202112","0105VDE02100","1","318384","3.21","91.87","58343","0","20220101083040"
"202112","0105VDE02200","1","318456","3.20","91.92","58338","0","20220101083040"
"202112","0105VDE02300","1","318412","3.23","91.33","58196","0","20220101083040"
"202112","0105VDE02400","1","318189","3.31","89.97","57898","0","20220101083040"
"202112","0105VDE02500","1","322209","3.33","85.87","58030","0","20220101083040"
"202112","0105VDS00100","1","146913","2.47","81.77","40012","0","20220101083040"
"202112","0105VDS00200","1","128405","2.42","88.34","34782","0","20220101083040"
"202112","0105VDS00300","1","127076","2.42","90.29","34807","0","20220101083040"
"202112","0105VDS00400","1","127342","2.38","91.65","34805","0","20220101083040"
"202112","0105VDS00500","1","127664","2.33","92.86","34815","0","20220101083040"
"202112","0105VDS00600","1","127297","2.29","94.17","34822","0","20220101083040"
"202112","0105VDS00700","1","130197","2.12","95.55","34804","0","20220101083040"
"202112","0105VDS00800","1","476127","4.00","88.85","62280","0","20220101083040"
"202112","0105VDS00900","1","475390","3.96","92.61","64398","0","20220101083040"
"202112","0105VDS01000","1","475610","3.92","92.99","64781","0","20220101083040"
"202112","0105VDS01100","1","477446","3.90","93.41","65159","0","20220101083040"
"202112","0105VDS01200","1","475901","3.88","93.86","65301","0","20220101083040"
"202112","0105VDS01300","1","475732","3.86","94.32","65448","0","20220101083040"
"202112","0105VDS01400","1","419972","5.18","107.10","57350","0","20220101083040"
"202112","0105VDS01500","1","475984","3.85","95.06","65506","0","20220101083040"
"202112","0105VDS01600","1","476332","3.98","87.96","65452","0","20220101083040"
"202112","0105VDS01700","1","311056","3.09","93.45","56825","0","20220101083040"
"202112","0105VDS01800","1","311273","3.12","92.56","57040","0","20220101083040"
"202112","0105VDS01900","1","311459","3.11","93.29","57223","0","20220101083040"
"202112","0105VDS02000","1","311286","3.07","92.36","57339","0","20220101083040"
"202112","0105VDS02100","1","310821","3.00","95.60","57019","0","20220101083040"
"202112","0105VDS02200","1","310736","3.02","95.57","57255","0","20220101083040"
"202112","0105VDS02300","1","310868","2.99","96.61","57504","0","20220101083040"
"202112","0105VDS02400","1","310686","2.95","96.95","57500","0","20220101083040"
"202112","0105VDS02500","1","311341","2.99","95.07","57751","0","20220101083040"
"202112","0105VDS02600","1","311480","3.22","87.02","57674","0","20220101083040"
"202112","0120VDE00100","1","270209","1.64","89.70","88968","311","20220101083040"
"202112","0120VDE00200","1","71617","2.97","101.12","23994","31","20220101083040"
"202112","0120VDE00400","1","235286","1.80","96.14","88320","960","20220101083040"
"202112","0120VDE00600","1","264900","2.24","95.73","67724","55","20220101083040"
"202112","0120VDE00800","1","94147","1.94","100.92","24282","197","20220101083040"
"202112","0120VDE00900","1","266617","1.97","101.96","87345","1021","20220101083040"
"202112","0120VDE01100","1","270093","2.02","100.87","88992","288","20220101083040"
"202112","0120VDE01200","1","283457","1.90","99.99","89221","59","20220101083040"
"202112","0120VDE01400","1","268119","1.52","103.15","89243","37","20220101083040"
"202112","0120VDE01700","1","269975","1.90","102.40","89245","35","20220101083040"
"202112","0120VDE01800","1","267689","1.64","102.78","89246","34","20220101083040"
"202112","0120VDE01900","1","269932","1.94","105.74","89214","66","20220101083040"
"202112","0120VDE02000","1","269958","2.00","104.88","89220","60","20220101083040"
"202112","0120VDE02100","1","303224","2.00","105.03","87727","1548","20220101083040"
"202112","0120VDE02200","1","271069","2.01","106.22","88060","1220","20220101083040"
"202112","0120VDE02250","1","231504","1.98","94.81","88305","975","20220101083040"
"202112","0120VDE02251","1","-1","-1.00","-1.00","42841","36287","20220101083040"
"202112","0120VDE02300","1","245662","1.93","102.55","89214","66","20220101083040"
"202112","0120VDE02350","1","245211","1.98","98.39","89216","64","20220101083040"
"202112","0120VDE02400","1","285143","1.92","103.22","88020","1259","20220101083040"
"202112","0120VDE02500","1","245985","1.93","104.73","89204","76","20220101083040"
"202112","0120VDE02520","1","305305","1.94","103.24","88051","1212","20220101083040"
"202112","0120VDE02601","1","245129","1.98","100.66","89218","62","20220101083040"
"202112","0120VDE02700","1","245237","1.96","98.57","89223","57","20220101083040"
"202112","0120VDE02750","1","245422","2.11","99.11","88339","941","20220101083040"
"202112","0120VDE02801","1","-1","-1.00","-1.00","73486","14046","20220101083040"
"202112","0120VDE02802","1","-1","-1.00","-1.00","73016","14868","20220101083040"
"202112","0120VDE02900","1","210461","1.84","105.63","87741","1409","20220101083040"
"202112","0120VDE02950","1","210143","1.83","104.98","89197","83","20220101083040"
"202112","0120VDE03000","1","210024","1.91","98.11","89216","64","20220101083040"
"202112","0120VDE03050","1","268801","1.86","99.11","87373","1735","20220101083040"
"202112","0120VDE03100","1","210253","1.86","98.98","88379","900","20220101083040"
"202112","0120VDE03151","1","-1","-1.00","-1.00","39176","37405","20220101083040"
"202112","0120VDE03200","1","214580","1.84","103.21","88264","1014","20220101083040"
"202112","0120VDE03300","1","214354","1.86","102.95","89223","57","20220101083040"
"202112","0120VDE03350","1","214266","1.80","102.70","89236","44","20220101083040"
"202112","0120VDE03400","1","214051","1.84","102.65","89221","59","20220101083040"
"202112","0120VDE03501","1","0","0.00","0.00","85491","3458","20220101083040"
"202112","0120VDE03550","1","196681","1.94","100.91","88177","1102","20220101083040"
"202112","0120VDE03551","1","0","0.00","0.00","85551","3372","20220101083040"
"202112","0120VDE03600","1","200274","1.83","101.30","88203","1075","20220101083040"
"202112","0120VDE03700","1","200112","1.90","95.25","89218","62","20220101083040"
"202112","0120VDE03800","1","199813","1.87","97.76","89235","45","20220101083040"
"202112","0120VDE04000","1","200399","2.00","92.78","89217","63","20220101083040"
"202112","0120VDE04050","1","200117","1.81","103.38","88149","1131","20220101083040"
"202112","0120VDE04101","1","-1","-1.00","-1.00","58834","27194","20220101083040"
"202112","0120VDE04150","1","176143","1.89","95.02","88138","1140","20220101083040"
"202112","0120VDE04200","1","175770","1.70","105.21","89216","64","20220101083040"
"202112","0120VDE04250","1","176013","1.72","104.75","89235","45","20220101083040"
"202112","0120VDE04300","1","175702","1.57","111.69","89235","45","20220101083040"
"202112","0120VDE04350","1","176468","1.55","112.39","89232","48","20220101083040"
"202112","0120VDE04400","1","175617","1.55","110.10","89203","77","20220101083040"
"202112","0120VDE04500","1","176073","1.62","112.35","87827","1452","20220101083040"
"202112","0120VDE04550","1","181761","1.79","101.06","88221","1059","20220101083040"
"202112","0120VDE04600","1","181456","1.55","112.82","88388","892","20220101083040"
"202112","0120VDE04701","1","55","4.05","98.00","49149","34695","20220101083040"
"202112","0120VDE04800","1","209377","3.72","96.35","80029","1525","20220101083040"
"202112","0120VDE04801","1","-1","-1.00","-1.00","59452","26539","20220101083040"
"202112","0120VDE04802","1","-1","-1.00","-1.00","52935","31570","20220101083040"
"202112","0120VDE04804","1","-1","-1.00","-1.00","41768","37544","20220101083040"
"202112","0120VDE04900","1","217635","1.94","100.13","86841","2439","20220101083040"
"202112","0120VDE05000","1","216718","1.85","105.11","87844","1436","20220101083040"
"202112","0120VDE05200","1","216974","1.86","100.32","87863","1417","20220101083040"
"202112","0120VDE05300","1","216674","2.07","89.06","87858","1422","20220101083040"
"202112","0120VDE05400","1","217604","2.04","95.62","87864","1416","20220101083040"
"202112","0120VDE05600","1","218163","1.86","102.55","87848","1432","20220101083040"
"202112","0120VDE05700","1","217424","1.80","104.90","87858","1422","20220101083040"
"202112","0120VDE05800","1","242413","2.65","101.91","87888","1392","20220101083040"
"202112","0120VDE05900","1","216502","1.85","103.45","87857","1423","20220101083040"
"202112","0120VDE06000","1","217223","1.85","105.58","87858","1422","20220101083040"
"202112","0120VDE06100","1","217040","1.89","102.68","87846","1434","20220101083040"
"202112","0120VDE06200","1","216880","1.93","102.27","86925","2355","20220101083040"
"202112","0120VDE06301","1","-1","-1.00","-1.00","32320","36713","20220101083040"
"202112","0120VDE06400","1","297466","2.26","96.64","86962","2316","20220101083040"
"202112","0120VDE06500","1","297445","2.25","98.75","87844","1436","20220101083040"
"202112","0120VDE06601","1","296558","2.44","94.92","87860","1420","20220101083040"
"202112","0120VDE06900","1","297493","2.06","104.21","87845","1435","20220101083040"
"202112","0120VDE07000","1","280979","2.07","102.35","86905","2375","20220101083040"
"202112","0120VDE07001","1","-1","-1.00","-1.00","58255","27584","20220101083040"
"202112","0120VDE07100","1","232728","4.58","89.63","66178","1534","20220101083040"
"202112","0120VDE07201","1","310503","2.56","86.21","87625","1653","20220101083040"
"202112","0120VDE07302","1","309262","2.33","92.67","87863","1417","20220101083040"
"202112","0120VDE07402","1","304799","2.29","96.42","87877","1403","20220101083040"
"202112","0120VDE07602","1","309478","2.30","94.86","87857","1423","20220101083040"
"202112","0120VDE07700","1","309769","2.26","94.88","87711","1569","20220101083040"
"202112","0120VDE07800","1","244292","2.39","89.38","61531","6952","20220101083040"
"202112","0120VDE07901","1","-1","-1.00","-1.00","55233","30323","20220101083040"
"202112","0120VDE08000","1","357186","2.08","106.43","87035","2245","20220101083040"
"202112","0120VDE08100","1","363484","2.31","106.10","87851","1429","20220101083040"
"202112","0120VDE08200","1","361892","2.47","97.68","87846","1434","20220101083040"
"202112","0120VDE08300","1","330255","2.30","100.38","86992","2288","20220101083040"
"202112","0120VDE08301","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDE08400","1","455033","2.96","100.49","87116","2164","20220101083040"
"202112","0120VDE08600","1","454016","3.24","87.22","87804","1476","20220101083040"
"202112","0120VDE08700","1","455297","3.05","98.04","87827","1451","20220101083040"
"202112","0120VDE08800","1","455273","2.87","102.02","87613","1667","20220101083040"
"202112","0120VDE08850","1","322289","4.76","100.86","63114","1455","20220101083040"
"202112","0120VDE08900","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDE09300","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDE09400","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDE09500","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDE09600","1","529346","1.87","95.14","85491","2041","20220101083040"
"202112","0120VDE09700","1","561162","1.99","95.48","68962","14249","20220101083040"
"202112","0120VDE09800","1","546233","2.17","94.95","86565","2282","20220101083040"
"202112","0120VDE09900","1","540006","1.87","99.48","87553","1445","20220101083040"
"202112","0120VDS00100","1","289368","1.75","86.61","88917","362","20220101083040"
"202112","0120VDS00200","1","78600","3.07","99.87","23995","30","20220101083040"
"202112","0120VDS00400","1","251645","1.76","104.17","88309","970","20220101083040"
"202112","0120VDS00600","1","281334","2.49","101.56","67676","97","20220101083040"
"202112","0120VDS00800","1","100432","2.01","100.93","24215","263","20220101083040"
"202112","0120VDS00900","1","275765","2.01","102.67","87278","1112","20220101083040"
"202112","0120VDS01100","1","279394","2.00","110.91","88288","992","20220101083040"
"202112","0120VDS01200","1","292650","1.98","102.04","89210","70","20220101083040"
"202112","0120VDS01400","1","275405","1.72","94.78","89234","46","20220101083040"
"202112","0120VDS01700","1","277540","1.92","106.40","89224","56","20220101083040"
"202112","0120VDS01800","1","277038","1.64","104.27","89232","48","20220101083040"
"202112","0120VDS01900","1","277987","2.09","102.50","89179","101","20220101083040"
"202112","0120VDS02000","1","277647","2.01","106.21","89115","165","20220101083040"
"202112","0120VDS02100","1","298907","2.16","98.01","84079","2634","20220101083040"
"202112","0120VDS02200","1","268614","2.33","88.97","84178","1948","20220101083040"
"202112","0120VDS02250","1","217642","1.97","98.36","88192","1087","20220101083040"
"202112","0120VDS02251","1","-1","-1.00","-1.00","42169","37017","20220101083040"
"202112","0120VDS02300","1","251392","1.99","104.55","89208","72","20220101083040"
"202112","0120VDS02350","1","251673","2.07","99.44","89216","64","20220101083040"
"202112","0120VDS02400","1","291595","1.96","103.70","87927","1351","20220101083040"
"202112","0120VDS02500","1","251797","1.92","106.62","89211","69","20220101083040"
"202112","0120VDS02520","1","311695","2.02","102.20","87838","1427","20220101083040"
"202112","0120VDS02551","1","251121","2.14","96.61","89220","60","20220101083040"
"202112","0120VDS02700","1","253233","2.00","103.63","89156","124","20220101083040"
"202112","0120VDS02750","1","251932","2.07","99.14","88307","973","20220101083040"
"202112","0120VDS02801","1","-1","-1.00","-1.00","65426","21612","20220101083040"
"202112","0120VDS02802","1","-1","-1.00","-1.00","71738","15726","20220101083040"
"202112","0120VDS02900","1","210362","1.90","101.77","87893","1257","20220101083040"
"202112","0120VDS02950","1","210253","1.83","101.12","89210","70","20220101083040"
"202112","0120VDS03000","1","210251","1.86","101.39","89216","64","20220101083040"
"202112","0120VDS03050","1","270603","1.84","101.32","87358","1742","20220101083040"
"202112","0120VDS03100","1","210769","1.86","100.03","88317","963","20220101083040"
"202112","0120VDS03151","1","-1","-1.00","-1.00","46733","37920","20220101083040"
"202112","0120VDS03200","1","214490","1.92","102.68","88408","849","20220101083040"
"202112","0120VDS03300","1","214800","1.80","103.13","89223","57","20220101083040"
"202112","0120VDS03350","1","215171","1.88","103.69","89236","44","20220101083040"
"202112","0120VDS03400","1","214646","1.83","100.65","89221","59","20220101083040"
"202112","0120VDS03501","1","27","3.28","114.00","76567","11484","20220101083040"
"202112","0120VDS03550","1","198263","1.83","101.95","88298","982","20220101083040"
"202112","0120VDS03551","1","0","0.00","0.00","74098","13577","20220101083040"
"202112","0120VDS03600","1","201810","1.96","92.57","88295","984","20220101083040"
"202112","0120VDS03700","1","202362","1.81","95.78","89221","59","20220101083040"
"202112","0120VDS03800","1","201831","1.81","97.97","89235","45","20220101083040"
"202112","0120VDS04000","1","202072","1.96","93.71","89227","53","20220101083040"
"202112","0120VDS04050","1","202354","2.00","97.50","88437","843","20220101083040"
"202112","0120VDS04101","1","-1","-1.00","-1.00","56554","28972","20220101083040"
"202112","0120VDS04150","1","178432","1.73","106.43","87962","1317","20220101083040"
"202112","0120VDS04200","1","177857","1.72","105.05","89210","70","20220101083040"
"202112","0120VDS04250","1","177907","1.72","105.19","89234","46","20220101083040"
"202112","0120VDS04300","1","177970","1.81","98.04","89235","45","20220101083040"
"202112","0120VDS04350","1","177934","1.86","96.80","89235","45","20220101083040"
"202112","0120VDS04400","1","177400","1.70","101.66","89219","61","20220101083040"
"202112","0120VDS04500","1","177764","1.73","102.33","88155","1125","20220101083040"
"202112","0120VDS04550","1","183737","1.93","93.52","88180","1100","20220101083040"
"202112","0120VDS04600","1","183737","1.77","103.35","88029","1251","20220101083040"
"202112","0120VDS04701","1","23","3.22","96.50","47475","36292","20220101083040"
"202112","0120VDS04800","1","212347","3.82","96.39","80070","1484","20220101083040"
"202112","0120VDS04801","1","0","0.00","0.00","69358","18143","20220101083040"
"202112","0120VDS04803","1","-1","-1.00","-1.00","50956","33889","20220101083040"
"202112","0120VDS04804","1","123","2.37","104.74","43741","38524","20220101083040"
"202112","0120VDS04900","1","221474","2.01","104.23","86508","2772","20220101083040"
"202112","0120VDS05000","1","221305","1.84","105.53","87846","1434","20220101083040"
"202112","0120VDS05200","1","221340","1.71","112.11","87864","1416","20220101083040"
"202112","0120VDS05300","1","220783","1.76","99.94","87858","1422","20220101083040"
"202112","0120VDS05400","1","221499","1.92","101.50","87866","1414","20220101083040"
"202112","0120VDS05600","1","221738","1.98","98.70","87850","1430","20220101083040"
"202112","0120VDS05700","1","221020","1.94","99.95","87858","1422","20220101083040"
"202112","0120VDS05800","1","245489","2.49","102.95","87882","1398","20220101083040"
"202112","0120VDS05900","1","221627","1.87","107.07","87852","1428","20220101083040"
"202112","0120VDS06000","1","221410","1.91","103.58","87849","1431","20220101083040"
"202112","0120VDS06100","1","221063","1.95","98.01","87838","1442","20220101083040"
"202112","0120VDS06200","1","221732","1.90","102.64","86803","2477","20220101083040"
"202112","0120VDS06301","1","-1","-1.00","-1.00","30482","35754","20220101083040"
"202112","0120VDS06400","1","303905","2.28","102.54","87050","2230","20220101083040"
"202112","0120VDS06500","1","302950","2.25","96.56","87847","1433","20220101083040"
"202112","0120VDS06602","1","302958","2.22","102.38","87858","1422","20220101083040"
"202112","0120VDS06900","1","304369","2.11","108.64","87837","1443","20220101083040"
"202112","0120VDS07000","1","287585","1.90","114.81","86753","2526","20220101083040"
"202112","0120VDS07001","1","-1","-1.00","-1.00","56819","28979","20220101083040"
"202112","0120VDS07100","1","237880","3.98","96.10","66185","1527","20220101083040"
"202112","0120VDS07202","1","319233","2.37","100.10","87547","1733","20220101083040"
"202112","0120VDS07301","1","318934","2.44","95.75","87852","1428","20220101083040"
"202112","0120VDS07401","1","313341","2.47","96.93","87886","1394","20220101083040"
"202112","0120VDS07601","1","318299","2.44","93.13","87856","1424","20220101083040"
"202112","0120VDS07700","1","319713","2.28","95.99","87800","1480","20220101083040"
"202112","0120VDS07800","1","299783","2.23","101.19","79192","4524","20220101083040"
"202112","0120VDS07901","1","-1","-1.00","-1.00","50254","32999","20220101083040"
"202112","0120VDS08000","1","368845","2.27","92.59","87114","2165","20220101083040"
"202112","0120VDS08100","1","372347","2.45","100.41","87855","1425","20220101083040"
"202112","0120VDS08200","1","365568","2.45","96.66","87851","1429","20220101083040"
"202112","0120VDS08300","1","342518","2.31","104.27","86972","2308","20220101083040"
"202112","0120VDS08301","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDS08400","1","474070","2.90","103.46","87163","2117","20220101083040"
"202112","0120VDS08500","1","473745","2.95","104.24","87846","1434","20220101083040"
"202112","0120VDS08700","1","474702","2.76","104.91","87853","1427","20220101083040"
"202112","0120VDS08800","1","475196","2.86","107.24","87622","1658","20220101083040"
"202112","0120VDS08850","1","336712","4.95","104.38","63106","1462","20220101083040"
"202112","0120VDS08900","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDS09300","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDS09400","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDS09500","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0120VDS09600","1","553594","1.90","98.27","86220","1513","20220101083040"
"202112","0120VDS09700","1","629555","1.99","98.37","82962","4214","20220101083040"
"202112","0120VDS09800","1","565073","2.26","98.16","87703","1324","20220101083040"
"202112","0120VDS09900","1","568082","2.12","96.90","87694","1310","20220101083040"
"202112","0121VDE00100","1","21013","0.97","88.93","88846","422","20220101083040"
"202112","0121VDE00200","1","20487","1.09","97.54","89259","20","20220101083040"
"202112","0121VDE00300","1","21034","0.93","94.03","88904","361","20220101083040"
"202112","0121VDE00500","1","22928","1.42","79.34","21226","273","20220101083040"
"202112","0121VDE00700","1","102082","1.45","98.27","89207","72","20220101083040"
"202112","0121VDE00800","1","104707","1.48","95.50","89241","39","20220101083040"
"202112","0121VDE00900","1","71422","0.91","104.28","88456","815","20220101083040"
"202112","0121VDE01100","1","94762","2.30","97.88","21325","170","20220101083040"
"202112","0121VDE01190","1","360092","1.91","102.60","88247","1033","20220101083040"
