AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202105,1510VDE02700,1,340360,1.84,111.22,89272,8,20210601083039
202105,1510VDE02900,1,347398,1.89,100.77,89238,42,20210601083039
202105,1510VDE03000,1,347895,1.81,110.42,87477,1558,20210601083039
202105,1510VDE03200,1,383095,1.88,110.48,87610,1670,20210601083039
202105,1510VDE03400,1,391384,1.99,107.89,89257,23,20210601083039
202105,1510VDE03700,1,392439,2.09,112.98,89270,10,20210601083039
202105,1510VDE03800,1,392318,2.09,95.59,89270,10,20210601083039
202105,1510VDE04000,1,386260,1.89,105.85,89268,12,20210601083039
202105,1510VDE04100,1,391331,2.06,102.75,89234,46,20210601083039
202105,1510VDE04300,1,389216,1.91,107.54,88196,1084,20210601083039
202105,1510VDE04400,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1510VDE04600,1,391112,1.96,106.76,87397,1883,20210601083039
202105,1510VDE04700,1,401205,1.96,107.96,89239,41,20210601083039
202105,1510VDE05000,1,403996,2.00,102.82,89262,18,20210601083039
202105,1510VDE05100,1,405026,1.96,110.19,89271,9,20210601083039
202105,1510VDE05300,1,399093,1.90,107.59,89274,6,20210601083039
202105,1510VDE05400,1,403693,2.04,104.50,89262,18,20210601083039
202105,1510VDE05600,1,396280,2.01,108.66,87673,1607,20210601083039
202105,1510VDE05700,1,377352,1.71,111.44,87492,1788,20210601083039
202105,1510VDE05900,1,440457,5.11,96.26,89270,10,20210601083039
202105,1510VDS00100,1,59190,1.46,81.31,87346,1829,20210601083039
202105,1510VDS00300,1,289566,1.67,108.92,87419,1861,20210601083039
202105,1510VDS00400,1,285382,1.67,105.82,89104,176,20210601083039
202105,1510VDS00600,1,292265,1.53,113.58,89101,179,20210601083039
202105,1510VDS00700,1,291498,1.53,115.34,89215,65,20210601083039
202105,1510VDS00900,1,356081,1.54,113.77,89119,151,20210601083039
202105,1510VDS01100,1,285813,1.56,110.96,89225,55,20210601083039
202105,1510VDS01300,1,288478,1.60,114.05,89183,94,20210601083039
202105,1510VDS01400,1,289737,1.57,116.02,89273,7,20210601083039
202105,1510VDS01600,1,293556,1.70,106.89,89238,42,20210601083039
202105,1510VDS01700,1,287897,1.45,114.47,89220,60,20210601083039
202105,1510VDS01900,1,290288,1.49,113.47,85797,3167,20210601083039
202105,1510VDS02000,1,287663,1.42,114.09,84281,3777,20210601083039
