AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202110,0150VDS22200,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS22300,1,488779,6.10,89.69,88675,605,20211101083050
202110,0150VDS22400,1,146436,2.29,98.05,89251,29,20211101083050
202110,0150VDS22500,1,1133644,4.82,102.73,88498,629,20211101083050
202110,0150VDS22600,1,1050407,5.12,98.69,88525,755,20211101083050
202110,0150VDS22700,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS22800,1,1148323,3.95,99.57,85034,4185,20211101083050
202110,0150VDS22900,1,1140823,3.92,112.72,88283,997,20211101083050
202110,0150VDS23000,1,1196762,3.90,108.45,71510,16828,20211101083050
202110,0150VDS23100,1,950054,4.15,103.30,89177,103,20211101083050
202110,0150VDS23200,1,1240651,3.99,105.93,79375,9013,20211101083050
202110,0150VDS23300,1,1252133,4.00,109.03,89082,198,20211101083050
202110,0150VDS23400,1,982263,4.05,113.65,89110,170,20211101083050
202110,0150VDS23500,1,53275,2.20,113.17,7250,20849,20211101083050
202110,0150VDS23600,1,63365,2.13,101.39,7367,20752,20211101083050
202110,0150VDS23650,1,-1,-1.00,-1.00,36884,44037,20211101083050
202110,0150VDS23651,1,-1,-1.00,-1.00,41226,42801,20211101083050
202110,0150VDS23700,1,807807,4.22,122.57,55816,32,20211101083050
202110,0150VDS23800,1,807670,4.22,122.54,55476,372,20211101083050
202110,0150VDS23900,1,-1,-1.00,-1.00,56377,16,20211101083050
202110,0150VDS24000,1,-1,-1.00,-1.00,53347,21,20211101083050
202110,0150VDS24100,1,33029,4.89,95.32,56378,15,20211101083050
202110,0150VDS24200,1,469405,8.81,82.11,53590,29,20211101083050
202110,0150VDS24300,1,769386,4.06,97.04,56671,15,20211101083050
202110,0150VDS24400,1,1151089,4.11,99.61,75464,139,20211101083050
202110,0150VDS24450,1,-1,-1.00,-1.00,10813,26356,20211101083050
202110,0150VDS24451,1,-1,-1.00,-1.00,27114,39781,20211101083050
202110,0150VDS24500,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS24600,1,744283,0.04,85.95,47048,2805,20211101083050
202110,0150VDS24700,1,889515,0.04,91.35,47596,2235,20211101083050
202110,0150VDS24800,1,891813,0.04,91.77,48047,1848,20211101083050
202110,0150VDS24900,1,893027,0.04,91.08,48204,1677,20211101083050
202110,0150VDS25000,1,904058,0.04,90.57,48165,1701,20211101083050
202110,0150VDS25100,1,881316,0.05,86.56,47862,1582,20211101083050
202110,0150VDS25200,1,884963,0.07,86.60,48404,1444,20211101083050
202110,0150VDS25300,1,859114,0.17,86.80,47810,1105,20211101083050
202110,0150VDS25400,1,1656866,12.40,88.49,89243,37,20211101083050
202110,0150VDS25500,1,1609581,8.59,90.41,89236,44,20211101083050
202110,0150VDS25600,1,1655612,11.40,88.54,89209,71,20211101083050
202110,0150VDS25650,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS25651,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS25700,1,1703718,8.29,88.89,89050,77,20211101083050
202110,0150VDS25800,1,1597731,8.09,91.64,88554,235,20211101083050
202110,0150VDS25900,1,1569798,7.15,92.69,89241,39,20211101083050
202110,0150VDS26000,1,1791326,7.13,101.04,89237,43,20211101083050
202110,0150VDS26100,1,1908041,6.36,104.65,89237,43,20211101083050
202110,0150VDS26200,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS26250,1,-1,-1.00,-1.00,56519,30639,20211101083050
202110,0150VDS26300,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS26400,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS26500,1,1540358,6.95,108.31,89243,37,20211101083050
202110,0150VDS26600,1,1652109,10.51,97.85,88995,95,20211101083050
202110,0150VDS26700,1,1575550,13.83,87.45,89248,32,20211101083050
202110,0150VDS26800,1,1476766,8.14,105.77,89243,37,20211101083050
202110,0150VDS26900,1,1555017,6.22,108.44,89204,76,20211101083050
202110,0150VDS26950,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS26951,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27000,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27100,1,1874753,9.04,89.64,89121,158,20211101083050
202110,0150VDS27200,1,1841046,9.28,89.15,89119,148,20211101083050
202110,0150VDS27300,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27400,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27500,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27600,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27700,1,1610666,9.69,84.90,88509,741,20211101083050
202110,0150VDS27750,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27751,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27850,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS27900,1,1931195,6.37,99.74,88795,485,20211101083050
202110,0150VDS28000,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28050,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28051,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28081,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28082,1,1563771,0.39,84.50,83249,85,20211101083050
202110,0150VDS28100,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28200,1,1703538,10.56,87.61,89245,35,20211101083050
202110,0150VDS28300,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28351,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28352,1,1815436,0.33,79.00,88491,789,20211101083050
202110,0150VDS28400,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28420,1,-1,-1.00,-1.00,89197,58,20211101083050
202110,0150VDS28490,1,1385722,6.20,99.81,89219,61,20211101083050
202110,0150VDS28610,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28622,1,-1,-1.00,-1.00,14410,22338,20211101083050
202110,0150VDS28624,1,0,0.00,0.00,89261,19,20211101083050
202110,0150VDS28660,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28690,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS28730,1,1394469,3.70,97.52,89225,55,20211101083050
202110,0150VDS28931,1,-1,-1.00,-1.00,2141,10114,20211101083050
202110,0150VDS28940,1,2195400,7.37,86.09,89244,36,20211101083050
202110,0150VDS28941,1,-1,-1.00,-1.00,8829,15644,20211101083050
202110,0150VDS28970,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS29000,1,1583726,3.98,96.41,89238,42,20211101083050
202110,0150VDS29001,1,-1,-1.00,-1.00,9596,18296,20211101083050
202110,0150VDS29002,1,-1,-1.00,-1.00,17764,29573,20211101083050
202110,0150VDS29021,1,-1,-1.00,-1.00,7354,18730,20211101083050
202110,0150VDS29420,1,1955246,5.68,86.51,89241,39,20211101083050
202110,0150VDS29421,1,649908,6.63,74.09,79720,9419,20211101083050
202110,0150VDS29450,1,-1,-1.00,-1.00,4631,15480,20211101083050
202110,0150VDS29500,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS29600,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0153VDE00010,1,593710,1.55,98.46,86725,0,20211101083050
202110,0153VDE00020,1,891620,1.58,93.83,86921,0,20211101083050
202110,0153VDE00030,1,883718,1.72,91.96,86804,0,20211101083050
202110,0153VDE00040,1,867944,1.75,91.90,86928,0,20211101083050
202110,0153VDE00050,1,891221,1.70,88.98,86920,0,20211101083050
202110,0153VDE00060,1,845819,1.58,97.41,86800,0,20211101083050
202110,0153VDE00070,1,889630,1.62,94.31,86795,0,20211101083050
202110,0153VDE00080,1,855032,1.77,92.55,86892,0,20211101083050
202110,0153VDE00090,1,814440,2.04,94.95,84010,0,20211101083050
202110,0153VDE00100,1,930186,2.19,81.95,86805,0,20211101083050
202110,0153VDE00110,1,951204,2.47,82.24,86815,0,20211101083050
202110,0153VDE00120,1,898573,2.54,83.03,86153,0,20211101083050
202110,0153VDE00130,1,931522,2.64,79.57,86811,0,20211101083050
202110,0153VDE00140,1,927730,2.29,79.21,86927,0,20211101083050
202110,0153VDE00150,1,929620,2.78,73.85,86815,0,20211101083050
202110,0153VDE00160,1,863473,2.97,80.50,86814,0,20211101083050
202110,0153VDE00170,1,1044550,2.74,79.61,86191,0,20211101083050
202110,0153VDE00180,1,1040818,2.71,78.08,86911,0,20211101083050
202110,0153VDE00190,1,1112252,2.41,78.28,86926,0,20211101083050
202110,0153VDE00200,1,1097189,2.12,81.40,86910,0,20211101083050
202110,0153VDE00210,1,1122401,2.23,80.75,86908,0,20211101083050
202110,0153VDE00220,1,1054165,2.77,73.95,86919,0,20211101083050
202110,0153VDE00230,1,1110595,2.52,73.94,86925,0,20211101083050
202110,0153VDE00240,1,1091723,2.29,78.57,86918,0,20211101083050
202110,0153VDE00250,1,1145576,2.06,79.13,86919,0,20211101083050
202110,0153VDE00260,1,1067783,1.99,77.24,86927,0,20211101083050
202110,0153VDE00270,1,1139876,1.91,84.21,86914,0,20211101083050
202110,0153VDE00280,1,1148769,1.75,83.56,86918,0,20211101083050
202110,0153VDE00290,1,1121260,1.64,90.57,86881,0,20211101083050
202110,0153VDE00300,1,1047824,1.58,82.91,86924,0,20211101083050
202110,0153VDE00310,1,913514,1.52,85.28,86926,0,20211101083050
202110,0153VDE00320,1,994057,1.64,92.55,86921,0,20211101083050
202110,0153VDE00330,1,986799,1.64,93.30,86324,0,20211101083050
202110,0153VDE00350,1,546573,1.91,86.05,86924,0,20211101083050
202110,0153VDS00010,1,572785,1.45,99.63,86715,0,20211101083050
202110,0153VDS00020,1,883305,1.43,92.40,86927,0,20211101083050
202110,0153VDS00030,1,895720,1.63,94.79,86803,0,20211101083050
202110,0153VDS00040,1,787634,1.56,93.91,86908,0,20211101083050
202110,0153VDS00050,1,879475,1.47,95.78,86921,0,20211101083050
202110,0153VDS00060,1,830146,1.58,86.73,86811,0,20211101083050
202110,0153VDS00070,1,912990,1.59,91.31,86809,0,20211101083050
202110,0153VDS00080,1,880570,1.57,95.21,86925,0,20211101083050
202110,0153VDS00090,1,881704,1.57,85.37,84025,0,20211101083050
202110,0153VDS00100,1,928724,1.66,87.46,86802,0,20211101083050
202110,0153VDS00110,1,904837,1.65,91.89,86792,0,20211101083050
202110,0153VDS00120,1,918268,1.58,92.99,86143,0,20211101083050
202110,0153VDS00130,1,799109,1.50,93.61,86808,0,20211101083050
202110,0153VDS00140,1,963696,1.68,90.22,86921,0,20211101083050
202110,0153VDS00150,1,929181,1.61,99.72,86759,0,20211101083050
202110,0153VDS00160,1,885398,1.57,90.74,86811,0,20211101083050
202110,0153VDS00170,1,1012349,1.89,86.91,86216,0,20211101083050
202110,0153VDS00180,1,1101482,1.63,86.63,86916,0,20211101083050
202110,0153VDS00190,1,1076392,1.91,83.06,86926,0,20211101083050
